id,Tweet,following,followers,actions,is_retweet,tweet_url
10,'Eu amo o conceito do Thomas vim aqui em casa antes do role e me dar dinheiro dele p eu guardar, pq se ele levar tudo gasta tudo lkkkkkk',114,133,1,False,https://twitter.com/lopessspatricia/status/1467139949858328588
11,'Tô feliz e puto. Um moço veio em casa pedir dinheiro/vender saco de lixo. Pô, o cara ta na caminhada certa, não tá roubando, tá tentando ajudar a mãe e a família pra vizinha chamar o cara de vagabundo, imundo e pilantra só porquê o cara tá pedindo? Só porquê a cor dele é negra?',657,455,0,False,https://twitter.com/mathkodama/status/1467139509410271234
12,'Foda e que não tenho opção nenhuma, pq ou eu trabalho e passo fora de casa, ou fico em casa é além de sem dinheiro, ter q ficar ouvindo falarem merda pra mim.',188,155,0,False,https://twitter.com/Heloisa38927444/status/1467139145650868231
13,'Sim, Bolsonaro me fez Lulista. 😘😘😘 quero bolsa familia, minha casa minha vida, ze gotinha incentivando vacinação, dinheiro investido em educação e ciência, quero investimento no SUS.',155,78,1,True,https://twitter.com/PeclatMilena/status/1467138855409176582
14,'oi moots! eu estou fazendo uma rifa por conta de estar precisando de dinheiro pra ajudar em casa, vão ser dois prêmios, um chaveiro e uma pelúcia do bt21, serão dois ganhadores!cada rifa custa 2 reais! o prêmio vai direto pra casa de quem ganhar! https://t.co/0Dz94lTzWW',334,247,343,True,https://twitter.com/redwhy_/status/1467138680242454531
15,'@DracoImagem Impossível "esquecer" que tem VR, pois VR = dinheiro. E só rico esquece que tem dinheiro, mesmo que este só possa ser utilizado com comida(!). Mesmo q vc coma em casa... impossível',705,159,0,False,https://twitter.com/jajael/status/1467138582120996871
16,'@SantistaHonest0 @HazardPsy @OficialSala12 Sim, manoSe FLUMINENSE, Santos e São Paulo conseguissem segurar as jóias e se os jogadores da base fossem um pouco menos ingratos, estariam no topo e disputando tudo. O que falta de dinheiro, sobra de qualidade técnica feita em casa',505,167,0,False,https://twitter.com/MtsV1anna/status/1467138273000800257
17,'@Alice_inland13 @LulaOficial Se defendia tanto e ajudava tanto, porque na pandemia, se escondeu em casa e não ajudou quem mais precisava, agora usa dinheiro público para viajar e denegrir a imagem do Brasil o problema do pt não é o luladrão são os bandidos que o apoia',55,3,0,False,https://twitter.com/CesarMSilva3/status/1467137215801307141
18,'@pamellatatsuko @pamellatatsuko eu já passei por isso no trabalho tbm, e enquanto tinha q aturar por dinheiro eu descobri q podia ao msm tempo trabalhar em casa pra mim msm, na Internet, e tu tbm pode fazer isso, talvez tu goste e possa sair de la dps',20,18,0,False,https://twitter.com/jessiccamello/status/1467136870547136515
19,'pessoal indo nas boate aqui na cidade e eu em casa, que ódio de ter que ser consciente com dinheiro, só queria sair.',295,505,0,False,https://twitter.com/Purcks1/status/1467136768520687623
20,'e vai mais gente dar dinheiro pra JK no cinema pra ver um filme que dá pra assistir pirata em casa pra depois virem na internet militar sobre transfobia 😍😍😍😍',1138,727,2,True,https://twitter.com/bitch_realness/status/1467136359693529090
21,'Queria uma forma de ganhar dinheiro em casa, deitado e sem fazer absolutamente nada',24052,20928,2,False,https://twitter.com/EuLucasSenna/status/1467135356449574918
22,'e vai mais gente dar dinheiro pra JK no cinema pra ver um filme que dá pra assistir pirata em casa pra depois virem na internet militar sobre transfobia 😍😍😍😍',1881,1830,2,True,https://twitter.com/leoorde/status/1467134875652263947
23,'e vai mais gente dar dinheiro pra JK no cinema pra ver um filme que dá pra assistir pirata em casa pra depois virem na internet militar sobre transfobia 😍😍😍😍',19625,17839,7,False,https://twitter.com/batatownn/status/1467134627412418561
24,'Se tem uma coisa que eu ODEIO, é ter que fazer recarga no celular, pra determinadas ocasiões. Sinto que é um dinheiro jogado fora, já que to 99% do tempo em casa',416,1322,0,False,https://twitter.com/BornThisDanilo/status/1467134198326743050
25,'oi moots! eu estou fazendo uma rifa por conta de estar precisando de dinheiro pra ajudar em casa, vão ser dois prêmios, um chaveiro e uma pelúcia do bt21, serão dois ganhadores!cada rifa custa 2 reais! o prêmio vai direto pra casa de quem ganhar! https://t.co/0Dz94lTzWW',2196,2376,343,True,https://twitter.com/pjmcheng/status/1467133867396157440
26,'oi moots! eu estou fazendo uma rifa por conta de estar precisando de dinheiro pra ajudar em casa, vão ser dois prêmios, um chaveiro e uma pelúcia do bt21, serão dois ganhadores!cada rifa custa 2 reais! o prêmio vai direto pra casa de quem ganhar! https://t.co/0Dz94lTzWW',1665,1005,343,True,https://twitter.com/lachimolary/status/1467133824727498759
27,'Pra alguém que foi criado não fazendo nada dentro de casa, com a mãe e a irmã fazendo todo o trabalho domestico em troca de dinheiro, prefiro que faça com as próprias mãos pq se eu for cobrar por todo esse trabalho não remunerado vai sair mt caro',601,284,0,False,https://twitter.com/suh_zv/status/1467133699913306124
28,'É inacreditável como macho acha que mulher não trabalha! Mulher trabalha 4x mais, otário. Trabalha pra ganhar dinheiro, trabalha em casa, trabalha criando filho e algumas ainda precisam dar por obrigação.',188,3118,1,False,https://twitter.com/AlineMarttins/status/1467133534175387649
29,'Peço dinheiro pro agiota e derreto hj ou fico em casa e descanço?',1,819,1,True,https://twitter.com/botagiota/status/1467132538120544258
30,'Peço dinheiro pro agiota e derreto hj ou fico em casa e descanço?',231,192,1,False,https://twitter.com/Mikael_Silv4/status/1467132516482097153
31,'DINHEIRO em malas, banker, portas malas de carros, armários, enterrados, cuecas, nas nádegas, nas meias, em caixas de sapatos, na casa mãe, apartamento, etc. Uma MAR de dinheiro roubado do povo brasileiro.Será que o povo é tão burro que querer a VOLTA desses bandidos ao poder?! https://t.co/88xDIkqm2k',1762,2132,6,True,https://twitter.com/Cynthia_Siqq2/status/1467132186486874117
32,'@Giselly83455783 @afazendarecord @bilaraujjo @SigaPlayPlus Tá sim pq ele crítica, então o quem quer dinheiro, tem que ficar quieto.E só não estava lá pq fala de um p outro e uma hr a casa cai, se não estivesse como em todas as outras',415,56,0,False,https://twitter.com/danbreus1/status/1467132052818612224
33,'Quer dizer que as emendas secretas estão virando dinheiro de corrupção na mão da base aliada do governo?Não é possível, deve estar acontecendo algum engano!Pra completar, o deputado em questão é do PLPartido que Bolsonaro se filiou e que afirma "se sentir em casa"',975,137,363,True,https://twitter.com/WalterLeaes/status/1467131420971876354
34,'se eu nao arrumwr dinheiro logo pra compra um binder vo passa as ferias todas trancado em casa 😄😄😄',77,83,0,False,https://twitter.com/speedortiz/status/1467131295704789002
35,'@JornalDaCidadeO Ué eles pensaram q a Globo ia segurar o emprego deles eternamente tão pagando o preço do fica em casa o dinheiro do governo federal não sustenta mais os salários milhonarios q a Globo pagava impresarios q não tem competência vão falir',655,913,1,True,https://twitter.com/R_Considera/status/1467130918959788036
36,'"guarda dinheiro no banco ou em casa?"Guardo na lembrança',991,1277,2,True,https://twitter.com/louistfuckz/status/1467130439571849218
37,'A vida adulta é mto ruim, trabalhar p ganhar dinheiro ai tem que pagar conta em casa, ajudar meu pai c as contas dele e eu fico dura 🤡',465,453,1,False,https://twitter.com/maspoxabea/status/1467129495937335300
38,'Tô trabalhando unicamente p manter meus roles, comprar roupa e pagar minhas contas básicas (NADA relacionado a ajudar em casa), e o dinheiro parece q tá evaporando, l n é possível um ngc desse não',70,62,0,False,https://twitter.com/nandsilvab/status/1467127761265434629
39,'Daniela Mercury sentiu o peso de fazer show por dinheiro, depois de apoiar o fica em casa.Cancelou o Bloco no Carnaval, mas não cancelou a hipocrisia.',268,338,8,True,https://twitter.com/Luciano86440887/status/1467127479676678152
40,'Minha mãe em qualquer discussão: "vc mora na minha casa e tem que me obedecer"Minha mãe quando falei sobre sair de casa futuramente: "pra que sair de casa? Não precisa né, só pra ficar gastando dinheiro?" Kkkkkkkkk',168,285,1,False,https://twitter.com/qissoce/status/1467127369697837064
41,'@editioncda Em casa fazendo nd pq não tenho dinheiro pra sair sou falido',1,0,0,False,https://twitter.com/miguelhj5982/status/1467127172737417216
42,'eles foram pra ilha bela e tão assando churrasco lá enquanto eu e minha família em casa preparando o almoço porque não temos dinheiro pra balsa https://t.co/pHYbRXYKgs https://t.co/JRU5ga4WhR',237,203,0,False,https://twitter.com/heattps/status/1467126159817297926
43,'eu: mãe espera um pouco antes de comprar minhas passagens taminha mãe no dia seguinte: TOMA COMPREI PRA VC E NEM PRECISA ME DEVOLVER O DINHEIROeu to começando a achar que ela não me quer em casa em hmm',79,73,1,False,https://twitter.com/maybelu28/status/1467125930724364291
44,'@digital12245 https://t.co/7ovOFovwFg#marketingdigital ♦️Tá esperando o que pra começar a faturar com apenas seu celular , trabalhe em casa de onde quiser Venha transformar seu celular em uma máquina de dinheiro Acesse o link acima https://t.co/CZBPzZboYk',78,1,0,False,https://twitter.com/Marketi97510777/status/1467125539546845187
45,'@arthurpicoli te imploro não vai pra essa farofa em nome de Jesus não acaba cm tua vida lá pensa no flamengo vc precisa comprar sua casa, reconquistar a Carla não vai te queimar naquele lugar pfv todos ali já tem dinheiro vc tá começando',1,0,0,False,https://twitter.com/gisacomentss/status/1467125332251713539
46,'@LucianoHangBr Um vírus que matou tua mãe ! Vc teve o exemplo em casa da devastação que foi ! Cadê tua empatia ? Se vc não conseguiu sentir algo pela mulher que te colocou no mundo, imagina pelos outros 🙄🙄Cara, teu dinheiro não vai pagar o sofrimento da tua alma',169,653,1,False,https://twitter.com/EmillyLuh/status/1467124867745071108
47,'Esqueci a porra do dinheiro em casa 😩',64,109,0,False,https://twitter.com/17mv27/status/1467124082944712711
48,'• A Polícia Federal encontrou na casa do deputado federal Josimar Maranhãozinho (PL-MA), na manhã dessa quarta-feira (9), cerca de R$ 2 milhões, em dinheiro vivo.https://t.co/wFaOU3HXjY https://t.co/u5vsYXIbbu',516,1012,3,True,https://twitter.com/GersonC69667021/status/1467123889369235460
49,'pensando em ficar em casa no natal e ano novo so pra n gastar dinheiro que nao tenho 🤧 pirangage ou controle financeiro?',992,1024,1,True,https://twitter.com/leilacarai/status/1467123018812039173
50,'Pelo visto eu vou ter q juntar dinheiro e contratar Luiza e Maurilio pra tocar aq em casa',126,114,1,False,https://twitter.com/icarlito/status/1467122948498767872
51,'Não vejo a hora de ter meu próprio dinheiro e ter alguma coisa pra fazer da vida, no dia que eu tiver essas coisas pois eu não passo nem amarrada mais um fim de semana inteiro aq em casa',3719,5778,0,False,https://twitter.com/mygnicee/status/1467122496377954306
52,'Assista a "Temer e filha viram réus por lavagem de dinheiro em investigação sobre reforma de casa" no YouTube https://t.co/2cVapi78Ck',535,262,0,False,https://twitter.com/adroaldoli/status/1467122400085127174
53,'Aaaah não, essa foi foda "você nunca tem dinheiro" kkkkkkkkkkk meu filhooo, eu prefiro mil vezes ficar o final de semana em casa guardando o meu pra algo maior do que sair todo find pra gastar e esbanjar o que não tenho, sai foraaa só eu em🤨',19,14,0,False,https://twitter.com/iamrauane/status/1467121546435121169
54,'Ramon com dois iPhones, gás, ganhou dinheiro da Fav, ganha ingresso de show, tem emprego, tá terminando a facul de direito e etcAnitter: Tendo que vender as coisas de casa pra fazer vakinha pra fav hitar em outro país  https://t.co/mikRCEvHrW',1395,2756,6,True,https://twitter.com/danadosdalud/status/1467121179701956612
55,'quando eu peço dinheiro o leo, ele me manda mais do que eu pedi, sabe tratar a princesa que ele tem em casa kkkkkk gosto assim😂😂😂',465,727,1,False,https://twitter.com/maravilhosa155/status/1467119974120632335
56,'@srFergie66 @ClaraFernanndez Fica em casa , o seu dinheiro cai do céu kkkkkkkk',184,104,0,False,https://twitter.com/Wagner86044138/status/1467119912648912900
57,'pensando em ficar em casa no natal e ano novo so pra n gastar dinheiro que nao tenho 🤧 pirangage ou controle financeiro?',169,172,9,False,https://twitter.com/eltodv/status/1467119791714541574
58,'É uma dor de cabeça receber produto com defeito em casa. Mas sabia que você pode receber uma indenização por isso? 🤑🤓 A indenização vai além do reembolso do dinheiro que você gastou: você pode receber danos morais se o problema te causou algum vexame, angústia ou humilhação. https://t.co/FiNjaq072T',99,10958,1,True,https://twitter.com/osnipassos/status/1467119357838954504
59,'• A Polícia Federal encontrou na casa do deputado federal Josimar Maranhãozinho (PL-MA), na manhã dessa quarta-feira (9), cerca de R$ 2 milhões, em dinheiro vivo.https://t.co/wFaOU3HXjY https://t.co/u5vsYXIbbu',1486,1012,3,True,https://twitter.com/acassio_carlos/status/1467118927239073797
60,'dinheiro com comida ruim eu chego em casa ate chorando https://t.co/AQRdO82npf',283,721,0,False,https://twitter.com/GiSantiago/status/1467118886944481288
61,'eu acho q vou ter q voltar p casa a pé DE SALTO eh mais de 1h caminhando deus tenha piedade, espero q o mlk q deixou eu dormir no apê dele me de dinheiro p passagem pois gastei tudo em bebida',626,866,1,False,https://twitter.com/M0DELDIET/status/1467118103922458629
62,'@correio A estrategia de usar o veneno na própria cobra funcionou.Parabéns patriotas.Estes agora irão pagar pelo que falaram. Estão desesperados por dinheiro mas terão que ficar quietos.Venderam o fique em casa? Fiquem...',38,10,0,False,https://twitter.com/VeioGagaBlog/status/1467117884438687745
63,'oi moots! eu estou fazendo uma rifa por conta de estar precisando de dinheiro pra ajudar em casa, vão ser dois prêmios, um chaveiro e uma pelúcia do bt21, serão dois ganhadores!cada rifa custa 2 reais! o prêmio vai direto pra casa de quem ganhar! https://t.co/0Dz94lTzWW',4545,3092,343,True,https://twitter.com/MadLilow/status/1467117691571945476
64,'• A Polícia Federal encontrou na casa do deputado federal Josimar Maranhãozinho (PL-MA), na manhã dessa quarta-feira (9), cerca de R$ 2 milhões, em dinheiro vivo.https://t.co/wFaOU3HXjY https://t.co/u5vsYXIbbu',4426,685,3,True,https://twitter.com/JORGEPRATA5/status/1467117681279225859
65,'• A Polícia Federal encontrou na casa do deputado federal Josimar Maranhãozinho (PL-MA), na manhã dessa quarta-feira (9), cerca de R$ 2 milhões, em dinheiro vivo.https://t.co/wFaOU3HXjY https://t.co/u5vsYXIbbu',51139,98576,13,False,https://twitter.com/N_Carvalheira/status/1467117468934094850
66,'bebendo cantinho do vale em copo de prastico pq o dinheiro se foi todo no aluguel da casa em alter do chão.. confra das bonitas do vinho 💋 https://t.co/dmpuguN8Vz',162,573,5,False,https://twitter.com/gomadetapioca/status/1467117130592174081
67,'Sim, Bolsonaro me fez Lulista. 😘😘😘 quero bolsa familia, minha casa minha vida, ze gotinha incentivando vacinação, dinheiro investido em educação e ciência, quero investimento no SUS.',374,175,4,False,https://twitter.com/ThaisCRVieira1/status/1467117017291493382
68,'É uma dor de cabeça receber produto com defeito em casa. Mas sabia que você pode receber uma indenização por isso? 🤑🤓 A indenização vai além do reembolso do dinheiro que você gastou: você pode receber danos morais se o problema te causou algum vexame, angústia ou humilhação. https://t.co/FiNjaq072T',32,4,2,False,https://twitter.com/litigome/status/1467116739062292486
69,'Ontem a motorista do @Indriver tava me dizendo porque ele prefere deixar o dinheiro em casa ao invés de deixar em um banco digital rendendo (ainda que pouco). Eu chorei de rir. “Há vey aí rende pouco, melhor deixa em casa. Tipo 500 conto vai render 1 real, eu peço aos brothers”',832,2783,0,False,https://twitter.com/OnaRuda2/status/1467116007135322114
70,'Cheguei no trabalho em cima da hora, suada, morrendo de dor e atordoada- expliquei o que tava rolando - assumiram minhas turmas e eu voltei pra casa (de bike pq dói menos que andar- fui na casa dos meus avós e peguei tudo de comida que achei lá pois sem dinheiro pra comida +',204,127,0,False,https://twitter.com/ImNotUrDollie/status/1467114675343179781
71,'Amo demais que aqui em casa chamamos o IPad de Tablet e eu continuo chamando meu celular de celular. A Apple não roubou meus princípios, só meu dinheiro.',98,821,0,False,https://twitter.com/hellengomes/status/1467114576747581440
72,'Vamos trabalhar pq ficar doente em casa não dá dinheiro 🤦',107,862,0,False,https://twitter.com/FcksFaby/status/1467114338750279681
73,'meu irmão nunca tem dinheiro para ajudar aqui em casa, mas toda vez ele tem para ir vadiar kkkkkkk minha mãe já tá querendo colocar aquele marmanjo pra fora de casa pq os gastos dele sobra pra ela tadinha, só agora depois de anos que foi perecer',3465,4426,0,False,https://twitter.com/itsukinamu/status/1467114106243235842
74,'Bom dia meu rebanhoSabadou com s de sem dinheiro,por isso não sabadarei kkkkA situação do crente é complicada viu25 é natal,31 é ano novoDia 25 o role é em casa,dia 31 é em casa de novo 😂😂😂 rindo de desespero Vamo que vamo galera ❤😅',78,3,0,False,https://twitter.com/Thay_souzaofc/status/1467113659407155200
75,'chegou uma criança aqui em casa pedindo pra comprar suquinho na mão dela. Não tinha dinheiro, dei comida. Ela foi dividir com a irmã dela 😭😭😭 que lindo',65,63,1,False,https://twitter.com/emyvictoriaa/status/1467112316206522369
76,'@zukopaulista eu n sou rica pq eu n tenho dinheiro pra ser rica👍😁 e as aulas de alemao q o sor passa sao bem basicas entao da pra aprender isso ate em casa eu achoe sim eu vou falar, tmb mandei msg pra professora pelo email e ela n me respondeu ainda',308,245,0,False,https://twitter.com/gh0st_liz/status/1467111282868473860
77,'Quer dizer que as emendas secretas estão virando dinheiro de corrupção na mão da base aliada do governo?Não é possível, deve estar acontecendo algum engano!Pra completar, o deputado em questão é do PLPartido que Bolsonaro se filiou e que afirma "se sentir em casa"',52,58,363,True,https://twitter.com/CelEzequiel/status/1467110554712125442
78,'Dinheiro sobe pra cabeça e as pessoas ficam irreconhecíveis, impressionante… luxar em casa para depois luxar na rua 🤞🏼',163,165,2,False,https://twitter.com/enfergataa/status/1467109865059409922
79,'@brunoslarsen Esqueci dinheiro pro almoço em casa, cancela',121,28,1,False,https://twitter.com/CavaloBombadoo/status/1467107846483496964
80,'Quer dizer que as emendas secretas estão virando dinheiro de corrupção na mão da base aliada do governo?Não é possível, deve estar acontecendo algum engano!Pra completar, o deputado em questão é do PLPartido que Bolsonaro se filiou e que afirma "se sentir em casa"',477,176,363,True,https://twitter.com/flavio310558/status/1467107638236299265
81,'Gastei dinheiro atoa comprando aquelas luzes q muda de cor  pq nem uso essa função direito  só chego  morta em casa e quero dormir',443,285,0,False,https://twitter.com/denaisebw/status/1467107335541862400
82,'@manoelCPJ @zebarba1997 @CNNBrasil Trancar as pessoas em casa, obriga-las a usar um trapo sujo na cara, quebrar a economia, criar uma categoria de cidadãos de segunda classe que receberão a culpa pelas medidas imbecis não funcionarem, encher os bolsos e dos laboratórios de dinheiro e repetir tudo de novo.',4962,262,0,False,https://twitter.com/emeveessemotta/status/1467106839661789192
83,'"vc guarda dinheiro no banco ou em casa?"_ eu guardo na lembrança...lembro como se fosse hoje quando recebi e ele já acabou...kkkkkkkk cada k é uma lágrima mds',403,938,1,True,https://twitter.com/CinthyaTonon/status/1467106642508587009
84,'@calilcomc Bom dia Calil, enquanto outros países  incentivam o uso de bicicletas e em transportes coletivos. Já os  Brazucas sem dinheiro compram carro financiado! Povo usa o carro até para ir na padaria da esquina de casa então que paguem  a conta.',204,44,0,False,https://twitter.com/granela/status/1467105818403565569
85,'@DiegoPSS28 @Ynbgb @TIPS_BR Almoço aqui em casa hj é sem carne, pq o dinheiro da mistura vou por nessa múltipla aí em',260,43,2,False,https://twitter.com/jontsCRF/status/1467105652954832896
86,'ele quer levar nossas futuras crias pra passar as férias nas Maldivas, plsss, tenho nem dinheiro pra passar as férias em casa direto',322,202,0,False,https://twitter.com/maddenhusband/status/1467104407678590979
87,'Eu não esqueci meu cartão de passagem em casa não né, ainda bem q eu saio sempre com dinheiro.',1295,2468,2,False,https://twitter.com/memery_cr/status/1467102609802731523
88,'Ramon com dois iPhones, gás, ganhou dinheiro da Fav, ganha ingresso de show, tem emprego, tá terminando a facul de direito e etcAnitter: Tendo que vender as coisas de casa pra fazer vakinha pra fav hitar em outro país  https://t.co/mikRCEvHrW',138,120,6,True,https://twitter.com/aliviagui/status/1467102418651553799
89,'@magnusgoulart @andreporci @mfriasoficial Imbecilidade é crer no que a mídia dia, só porque vai ao encontro da ideais socialiestas. Passa uma semana e a verdade vem à tona. Em relação a liberar dinheiro, não foram os artistas que impulsionaram o fique em casa. Agora que paguem por isto!',417,192,1,False,https://twitter.com/MUVUCANET/status/1467102233259126785
90,'Erick ciente que nós ia agita o cara deixa o dinheiro em casa mas casca do que ele ainda tá pra nasce 😂',445,537,0,False,https://twitter.com/MellooTg/status/1467102190770794500
91,'melhor decisão do ano foi hospedar cachorro de madame aqui em casaganhando dinheiro pra ter uma bolinha de pelo me seguindo pra lá e pra cá',1032,700,0,False,https://twitter.com/ellenigena/status/1467101839829123074
92,'Daniela Mercury sentiu o peso de fazer show por dinheiro, depois de apoiar o fica em casa.Cancelou o Bloco no Carnaval, mas não cancelou a hipocrisia.',65,184,8,True,https://twitter.com/CarlosA76979782/status/1467101228240941058
93,'E tudo na conta da Karine, vou deixar tudo em casa dinheiro, cartão vou levar só presença mesmo…',577,25707,1,True,https://twitter.com/Mendesskarinee/status/1467100865215483908
94,'E tudo na conta da Karine, vou deixar tudo em casa dinheiro, cartão vou levar só presença mesmo…',117,897,3,False,https://twitter.com/victor47370520/status/1467099972864729088
95,'Dae todo mundo tem espaço em casa, dinheiro etc Acordar vendo essas coisas me deixa irritada ! Se cada um desses arrombados que querem tanto um cachorro adotassem um da rua com todo amor e carinho , seria diferente esse cenário péssimo aqui na nossa cidade.',81,43,0,False,https://twitter.com/camy_vanhoni/status/1467099739829194754
96,'@stmiay Isso GASTAR DINHEIRO e não furar em casa com agulha kkkk',291,322,0,False,https://twitter.com/heeeeeyfelix/status/1467099617665994754
97,'eu querendo ficar quietinho em casa sem gastar dinheiro e agora Vitu manda mensagem pra falar que tá vindo pro rio semana que vem e quer que eu leve ele pra escola de samba',1782,2706,1,False,https://twitter.com/yagoqueiiroz/status/1467099475101503492
98,'@isabellatwdto @SeriesTWBZ na moral kkkkkkkkkk posso assistir em casa vou gastar dinheiro com uber e com cinema?',3397,2079,0,False,https://twitter.com/izabeulis/status/1467098941749702658
99,'Tantas cenas que podes fazer em casa , o dinheiro que ias gastar numa ida restaurante podem combinar fazer uma receita e cozinharem juntos , ver filme , karaoke , jogos…Eu que não tenho carro vou aonde com esse frio ?Não me stressem , avisem só quando chegarem a estação 💆🏾‍♂️ https://t.co/df2kV3Sono',671,245,386,True,https://twitter.com/OLaranjeiro/status/1467098059117146124
100,'Tantas cenas que podes fazer em casa , o dinheiro que ias gastar numa ida restaurante podem combinar fazer uma receita e cozinharem juntos , ver filme , karaoke , jogos…Eu que não tenho carro vou aonde com esse frio ?Não me stressem , avisem só quando chegarem a estação 💆🏾‍♂️ https://t.co/df2kV3Sono',211,258,386,True,https://twitter.com/inessmendes01/status/1467097603821158401
101,'Quer dizer que as emendas secretas estão virando dinheiro de corrupção na mão da base aliada do governo?Não é possível, deve estar acontecendo algum engano!Pra completar, o deputado em questão é do PLPartido que Bolsonaro se filiou e que afirma "se sentir em casa"',1122,875,363,True,https://twitter.com/raveautomotiva/status/1467095844453244934
102,'Casa de santo em Campo grande não quer ganhar dinheiro. Uma hora dessa fechada',319,158,0,False,https://twitter.com/_mouragabi22/status/1467095742611398661
103,'eu odeio esquecer a máscara em casa e ter a gastar dinheiro com essa merda',408,620,0,False,https://twitter.com/beatrruzz/status/1467091269679824899
104,'queria eu ser do estado e ganhar dinheiro em casa kkkk porque honestamente ninguém enrica https://t.co/AeuzskWVTN',6602,7105,0,False,https://twitter.com/rcavalcante94/status/1467091184501800967
105,'@JornalDaCidadeO Ué eles pensaram q a Globo ia segurar o emprego deles eternamente tão pagando o preço do fica em casa o dinheiro do governo federal não sustenta mais os salários milhonarios q a Globo pagava impresarios q não tem competência vão falir',98,33,4,False,https://twitter.com/MestreSala2/status/1467090863075610624
106,'Quer dizer que as emendas secretas estão virando dinheiro de corrupção na mão da base aliada do governo?Não é possível, deve estar acontecendo algum engano!Pra completar, o deputado em questão é do PLPartido que Bolsonaro se filiou e que afirma "se sentir em casa"',41,0,363,True,https://twitter.com/Douglas72154353/status/1467090816468492290
107,'“Um homem pode herdar dos seus pais casa e dinheiro, mas só Deus pode dar uma esposa.”Provérbios 19:14 - 09/20 #tbt em Morada dos Canyons https://t.co/tL271Cg2Ir',119,405,0,False,https://twitter.com/erickdias/status/1467090490503880706
108,'Eu só acordo cedo se for p ganhar dinheiro, p ficar em casa lavando, passando e cozinhando eu acordo a hora q eu quiser 💤😂',256,86,18,True,https://twitter.com/RaquelA37211634/status/1467090208801837061
109,'@blysatlas Amiga na moral bom dia seria se eu estivesse com dinheiro na conta e em casa dormindo 😩😩😩. Hoje é só dia mesmo',250,9184,0,False,https://twitter.com/L_rsx_/status/1467088719819722764
110,'"vc guarda dinheiro no banco ou em casa?"_ eu guardo na lembrança...lembro como se fosse hoje quando recebi e ele já acabou...kkkkkkkk cada k é uma lágrima mds',506,233,6,False,https://twitter.com/toledodanielli/status/1467088664702464003
111,'@JliaCamacho1 Mostrar quanto somos passionais com dinheiro alheio, em casa somos racionais gastamos que temos.',31,3,0,False,https://twitter.com/bolsobolso2022/status/1467088368492240896
